index	section	title	bvid	aid	cid	url
252	正片	职业经理要自创奶茶，和品牌奶茶硬刚！15一杯怎么打？@勇哥餐饮原创	BV1FhRiBgEzt	116516624269340	38088214233	https://www.bilibili.com/video/BV1FhRiBgEzt/
253	正片	1百多万在加拿大开素食餐厅，日赚17加币，开业5年都没有回本。@勇哥餐饮原创	BV1eBR1BxEm7	116521439332930	38107284340	https://www.bilibili.com/video/BV1eBR1BxEm7/
254	正片	10万开糖水日亏3百，就要儿子和小姨看店。上次连麦勇哥让关掉，不服气还要再开新店。 @勇哥餐饮原创	BV1BKRkBDEFu	116519661011582	38097912911	https://www.bilibili.com/video/BV1BKRkBDEFu/
255	正片	30万加盟杂牌汉堡被坑，没想到能日卖4千！小伙自己也是个“高手”。@勇哥餐饮原创	BV1hrRCB1Ea6	116520835351582	38103876687	https://www.bilibili.com/video/BV1hrRCB1Ea6/
256	正片	30万开宠物友好烤肉，没开业就原地倒闭全亏光！ @勇哥餐饮原创	BV1HnRpBzEiD	116525600082968	38122226699	https://www.bilibili.com/video/BV1HnRpBzEiD/
257	正片	犟种恼羞成怒和勇哥互喷！50万开日咖夜酒被割就是不肯承认，不听勇哥建议还说是纸上谈兵！@勇哥餐饮原创	BV1JvR4B1ETj	116526774486665	38130681575	https://www.bilibili.com/video/BV1JvR4B1ETj/
258	正片	把房子抵押60万，开浪浪山羊肉串！月亏3万老板想放弃，勇哥说还有机会。 @勇哥餐饮原创	BV12kRtBfEsa	116528183772192	38140251588	https://www.bilibili.com/video/BV12kRtBfEsa/
259	正片	应届生姑娘要开咖啡店，单亲妈妈连麦勇哥劝退：开了必亏20万！@勇哥餐饮原创	BV14pdcBQEFu	116531086230106	38149818683	https://www.bilibili.com/video/BV14pdcBQEFu/
260	正片	泪目 励志脑瘫小伙打工攒钱开店，靠自己撕开命运的枷锁，超级正能量！@勇哥餐饮原创	BV1RNdcBPEDo	116531556059022	38152309128	https://www.bilibili.com/video/BV1RNdcBPEDo/
261	正片	70万开“最好吃的火锅”！每天亏钱找神棍算命，小伙不明白最好吃的火锅为什么亏钱！ @勇哥餐饮原创	BV1dxdwBzEth	116532478937935	38158533567	https://www.bilibili.com/video/BV1dxdwBzEth/
262	正片	15万开烤牛肋条月亏2万，开业前联系了勇哥嫌麻烦就不问，如今亏钱了有不听建议。 @勇哥餐饮原创	BV1bZdcBZE6F	116533116339837	38162595985	https://www.bilibili.com/video/BV1bZdcBZE6F/
263	正片	每月赚2万的煲仔饭，要花11万转让费接盘。冤种小伙快被馅饼砸晕了！ @勇哥餐饮原创	BV1c4dMBAEau	116537461573520	38180163541	https://www.bilibili.com/video/BV1c4dMBAEau/
264	正片	负债30万开火锅店，不听建议气的勇哥扇自己：每月亏1万为什么不改？@勇哥餐饮原创	BV1uVdgBSEHK	116538099105863	38184487927	https://www.bilibili.com/video/BV1uVdgBSEHK/
265	正片	勇哥大厦培训基地马上开业， 360℃转一圈！@勇哥餐饮原创	BV1ub5C6VExk	116565764735428	38298520890	https://www.bilibili.com/video/BV1ub5C6VExk/
266	正片	姑娘30万开猫咖，每月吃1万块猫粮，每天却只有20块营业额！@勇哥餐饮原创	BV1ocdGBiEZz	116539139426113	38191826394	https://www.bilibili.com/video/BV1ocdGBiEZz/
267	正片	27万入局中药养生茶，开在瑞幸旁边，月亏1万5沦为韭菜。 @勇哥餐饮原创	BV1Qh5m6tERk	116567744578000	38310052756	https://www.bilibili.com/video/BV1Qh5m6tERk/
268	正片	姐妹15万接手砂锅店，老头又在对面开同款，还要姐妹把店便宜转给他！真是不讲武德。@勇哥餐饮原创	BV1R2RSBiEau	116542545134160	38203755202	https://www.bilibili.com/video/BV1R2RSBiEau/
269	正片	夫妻自信17万开麻辣烫，亏钱后勇哥救我！开店前不问偏要等亏了才知道痛。@勇哥餐饮原创	BV1EpRXBSEEf	116543048385678	38206311542	https://www.bilibili.com/video/BV1EpRXBSEEf/
270	正片	60万的糖水店只要16万！大姐要被馅饼砸晕了，勇哥：接了百分百亏钱。@勇哥餐饮原创	BV1duR9B7EDG	116544625444333	38216207478	https://www.bilibili.com/video/BV1duR9B7EDG/
271	正片	18万开烤肉店月赚6万，老板居然要低价转让！这是嫌弃赚钱烫手吗？@勇哥餐饮原创	BV11qRZByEyX	116548198993666	38228265679	https://www.bilibili.com/video/BV11qRZByEyX/
272	正片	房东要自创奶茶，和蜜雪古茗瑞幸PK！勇哥：开了就亏40万  @勇哥餐饮原创	BV1t65L6wEe5	116549071474607	38232657178	https://www.bilibili.com/video/BV1t65L6wEe5/
273	正片	寒酸的加盟总部每天亏钱，居然找勇哥帮忙！勇哥：你不恨我吗？@勇哥餐饮原创	BV13J5E6VEqR	116549742559674	38236130809	https://www.bilibili.com/video/BV13J5E6VEqR/
274	正片	营地亲子DIY披萨爆火！老板表示流量太大接不住。 @勇哥餐饮原创	BV1TU5J6GEoJ	116550849792750	38241569996	https://www.bilibili.com/video/BV1TU5J6GEoJ/
275	正片	在奶茶一条街投30万开杂牌奶茶！是自信还是无知？ @勇哥餐饮原创	BV1855x6fEap	116553785803075	38249627743	https://www.bilibili.com/video/BV1855x6fEap/
276	正片	商场开荒35万加盟酸奶，勇哥苦劝到脱力，典型的见人赚钱钩子痒  @勇哥餐饮原创	BV19x5s6aE3c	116554322675180	38252187575	https://www.bilibili.com/video/BV19x5s6aE3c/
277	正片	3万开鲜肉饼月入1.2万，为伺候老婆坐月子关门停业。 @勇哥餐饮原创	BV1rL5K64Efw	116559540389783	38273421132	https://www.bilibili.com/video/BV1rL5K64Efw/
278	正片	小伙的破产创业梦，小区门口卖咖啡！卖给谁？@勇哥餐饮原创	BV1RD5T6HESK	116560580579273	38278335749	https://www.bilibili.com/video/BV1RD5T6HESK/
279	正片	姑娘花3.5万当老板，螺蛳粉店月入7千，想要多赚怎么改？ @勇哥餐饮原创	BV1UL556bE21	116564959431377	38294195233	https://www.bilibili.com/video/BV1UL556bE21/
280	正片	水富姐卖广式糖水月赚6千，勇哥加油打气：可以的老板娘，相信我！ @勇哥餐饮原创	BV1AF5C6PEe9	116566352071201	38301731864	https://www.bilibili.com/video/BV1AF5C6PEe9/
281	正片	20万开养生豆腐汤，每天仅赚95，老板居然要开分店！ @勇哥餐饮原创	BV1Ga5S6vES8	116570646907702	38318836460	https://www.bilibili.com/video/BV1Ga5S6vES8/
282	正片	会计姐15万开奶茶，被快招收割不甘心，执念创业谁也拦不住！ @勇哥餐饮原创	BV1J85d6cE5E	116572978940025	38332530835	https://www.bilibili.com/video/BV1J85d6cE5E/
283	正片	借30万开面包店，1个月时间亏光光！无人扶我青云志，我自贷款上西天！@勇哥餐饮原创	BV12Z5v6nEQi	116577475235696	38348981973	https://www.bilibili.com/video/BV12Z5v6nEQi/
284	正片	15万开融合餐厅，1个月亏到哭！姑娘崩溃了。（补档）@勇哥餐饮原创	BV1Jf5B67EgS	116579454945443	38360844202	https://www.bilibili.com/video/BV1Jf5B67EgS/
285	正片	60万开糖水店，雇18个员工亏到怀疑人生！ @勇哥餐饮原创	BV1HXLg6rEYy	116583062045076	38373622347	https://www.bilibili.com/video/BV1HXLg6rEYy/
286	正片	70万开牛肉砂锅，光装修就砸进50万！ 日亏800基本没了。@勇哥餐饮原创	BV1aRL36FE6K	116584270137203	38380570202	https://www.bilibili.com/video/BV1aRL36FE6K/
287	正片	自信的宝妈投15万开面馆，妄想1天卖5千！ @勇哥餐饮原创	BV1v6LE6QE3w	116588749522387	38397936964	https://www.bilibili.com/video/BV1v6LE6QE3w/
288	正片	到底是大的自信？敢在瑞幸隔壁开杂牌咖啡！20万的投入会不会打水漂 @勇哥餐饮原创	BV1aDLn6XEEi	116589470943104	38401803241	https://www.bilibili.com/video/BV1aDLn6XEEi/
289	正片	在江西农村200万开药膳火锅，月亏10万+！又改成粤菜接着亏。 @勇哥餐饮原创	BV1J7Lc6yEza	116593447209172	38415830521	https://www.bilibili.com/video/BV1J7Lc6yEza/
290	正片	小伙为了和考公女友在一起，投6万开米线店，开业不到一个月关门大吉！@勇哥餐饮原创	BV1nYLF6yEZm	116593866575741	38417991613	https://www.bilibili.com/video/BV1nYLF6yEZm/
291	正片	宝妈看朋友赚钱眼红，18万开螺蛳粉亏到崩溃！ @勇哥餐饮原创	BV1zkLw6jEMu	116594873274138	38423496820	https://www.bilibili.com/video/BV1zkLw6jEMu/
292	正片	20万开中药奶茶！日亏500块，连亏1年还有救吗？@勇哥餐饮原创	BV1M1LA6PEQ6	116596131564224	38430638278	https://www.bilibili.com/video/BV1M1LA6PEQ6/
293	正片	姑娘开咖啡店被合伙人坑爆，设备被搬走！21平的装修居然被坑了11万！@勇哥餐饮原创	BV1sWLu6kEFU	116599134685340	38439161054	https://www.bilibili.com/video/BV1sWLu6kEFU/
294	正片	二胎宝妈要开二次元糖水，只为减轻家里负担！日销1600才能保本能开吗？ @勇哥餐饮原创	BV1bYLM62Ekh	116599688267387	38442369180	https://www.bilibili.com/video/BV1bYLM62Ekh/
295	正片	犟种为了打脸前妻，要开奶茶证明自己！气的勇哥直接退费。@勇哥餐饮原创	BV1S1Lq6cEjA	116600443243472	38447546568	https://www.bilibili.com/video/BV1S1Lq6cEjA/
296	正片	美女砸60万开烧烤酒馆，2个月全部归零！@勇哥餐饮原创	BV1D2Lz6MEHS	116601265326141	38452527146	https://www.bilibili.com/video/BV1D2Lz6MEHS/
297	正片	拉会计媳妇下水，负债开火锅店，连亏1年才想起找勇哥（开店前认识勇哥）@勇哥餐饮原创	BV1CMLy6zELj	116604637547573	38465899272	https://www.bilibili.com/video/BV1CMLy6zELj/
298	正片	前无古人后无来者，冤种花5万学包馄饨！就因为觉得好吃！ @勇哥餐饮原创	BV1jkLC6tEWS	116604922825269	38467602225	https://www.bilibili.com/video/BV1jkLC6tEWS/
299	正片	中医世家20万加盟中药奶茶，日亏23块找勇哥求助。 @勇哥餐饮原创	BV1DoL16REkc	116605862283900	38472583622	https://www.bilibili.com/video/BV1DoL16REkc/
300	正片	宝妈为了减轻家庭负担，要负债接盘杂牌奶茶。只为每月赚3千工资  @勇哥餐饮原创	BV1RXLm6KEdt	116606684367664	38477369158	https://www.bilibili.com/video/BV1RXLm6KEdt/
301	正片	加盟瑞幸太贵，转身39万开杂牌咖啡，每月亏5千勇哥救我！ @勇哥餐饮原创	BV15QLs6zE92	116610392264678	38491652844	https://www.bilibili.com/video/BV15QLs6zE92/
302	正片	15万接盘倒闭奶茶店，老板娘太轴就算亏钱也不想改品。勇哥：听我的日销2千+  @勇哥餐饮原创	BV1tgLt6PEaK	116610828339939	38494014845	https://www.bilibili.com/video/BV1tgLt6PEaK/
303	正片	助教姑娘20万开面包店，1年房租16万，开业半个月就要关门大吉！@勇哥餐饮原创	BV1aNL86LE2T	116611650423622	38498993828	https://www.bilibili.com/video/BV1aNL86LE2T/
304	正片	小伙自营咖啡店，没开业就亏10万！还以为是个王者呢，没想到屙了坨大的。@勇哥餐饮原创	BV1ERLh6fEzS	116612858643031	38506268450	https://www.bilibili.com/video/BV1ERLh6fEzS/
305	正片	30万加盟手擀面，月亏9千连亏9个月，只因看到别人生意好！ @勇哥餐饮原创	BV1L8Lv6eEb1	116616683651779	38520815941	https://www.bilibili.com/video/BV1L8Lv6eEb1/
306	正片	100万开人宠咖啡店！月亏6万坚持不住了。 @勇哥餐饮原创	BV16nGt61Ezr	116617539225371	38526519875	https://www.bilibili.com/video/BV16nGt61Ezr/
307	正片	犟种的鲜榨果汁20一杯，要和蜜雪古茗硬刚！40万预算，月租金2.3万能不能干？ @勇哥餐饮原创	BV1akG86uEmT	116618143204028	38530319570	https://www.bilibili.com/video/BV1akG86uEmT/
308	正片	冤种16万广场卖炸串，集装箱月租金1.2万！每月亏1万7  @勇哥餐饮原创	BV1GaGv6HEc9	116621683196621	38544081709	https://www.bilibili.com/video/BV1GaGv6HEc9/
309	正片	花16万进茶南网红美食街，面馆开业就亏钱怎么办？ @勇哥餐饮原创	BV1H5Gq6rEdj	116622438171323	38548277566	https://www.bilibili.com/video/BV1H5Gq6rEdj/
310	正片	砸200万开火锅店，装修就花了160万！老板娘表示根本不赚钱怎么办？@勇哥餐饮原创	BV15TGi6tEbv	116623176436641	38552733735	https://www.bilibili.com/video/BV15TGi6tEbv/
311	正片	年租金200萬开宴会厅，年销千万才能保本！勇哥：你钱多的花不完啊！@勇哥餐饮原创	BV1zcGB6gEvD	116624015362214	38557452623	https://www.bilibili.com/video/BV1zcGB6gEvD/
312	正片	勇哥老粉负债70万开湘菜馆，月亏3万还有救吗？ @勇哥餐饮原创	BV1sbGL6QEUf	116627471337076	38570820201	https://www.bilibili.com/video/BV1sbGL6QEUf/
313	正片	在北京郊区开咖啡奶茶，谁来买？没人啊！@勇哥餐饮原创	BV19LG76uEy4	116628729693819	38577373263	https://www.bilibili.com/video/BV19LG76uEy4/
314	正片	姑娘要开养生茶，勇哥：开了必亏40万！ @勇哥餐饮原创	BV1AYG46UEYc	116633091705374	38594086837	https://www.bilibili.com/video/BV1AYG46UEYc/
315	正片	投40万给女友开刨冰店，妄想打造成网红打卡点。勇哥：先结婚再开。@勇哥餐饮原创	BV1mUGE6vEdB	116629786595074	38582944415	https://www.bilibili.com/video/BV1mUGE6vEdB/
316	正片	小两口负债开蛋糕店，10万投入月亏7千。勇哥：开店靠感觉人还懒  @勇哥餐饮原创	BV1SzGx6REhs	116633611863991	38596707896	https://www.bilibili.com/video/BV1SzGx6REhs/
317	正片	160万开粥底火锅！勇哥：月亏9万全家还债你敢开吗？@勇哥餐饮原创	BV1drGo69Eae	116635708952548	38608375411	https://www.bilibili.com/video/BV1drGo69Eae/
318	正片	加盟蜜雪被快招截胡，没开业20万基本归零！ @勇哥餐饮原创	BV14GVP6ZEm6	116640020825120	38625083710	https://www.bilibili.com/video/BV14GVP6ZEm6/
319	正片	姑娘33万开烤洋芋，日亏3百靠服装店补贴。还投入百万开茶楼！@勇哥餐饮原创	BV15EVN6kEBT	116641111214098	38631440622	https://www.bilibili.com/video/BV15EVN6kEBT/
320	正片	开中药奶茶连亏2年！周围奶茶店全是冤种。@勇哥餐饮原创	BV1YAGC6VEMS	116644332439715	38641141375	https://www.bilibili.com/video/BV1YAGC6VEMS/
321	正片	负债开中药奶茶，三个月亏光26万！ @勇哥餐饮原创	BV1zRGy64E3h	116645590730351	38647695583	https://www.bilibili.com/video/BV1zRGy64E3h/
322	正片	砸320万开啤酒夜场，月亏38万！老板自嗨到劝不动。 @勇哥餐饮原创	BV13BVp6XEpT	116651546708876	38673122077	https://www.bilibili.com/video/BV13BVp6XEpT/
323	正片	西安小伙砸500万开海鲜自助，月亏15万错在哪？@勇哥餐饮原创	BV1X8G26HE8n	116646630917201	38653725424	https://www.bilibili.com/video/BV1X8G26HE8n/
324	正片	西安500万海鲜自助后续，叔叔是内鬼，再次连麦勇哥扭亏为盈！@勇哥餐饮原创	BV1j3Es6mEQC	116707079360325	38925959483	https://www.bilibili.com/video/BV1j3Es6mEQC/
325	正片	刚毕业就拉上父母，30万压宝杂牌奶茶，亏钱后彻底蔫吧了。@勇哥餐饮原创	BV1CZGD6UEFx	116650204464674	26018255555	https://www.bilibili.com/video/BV1CZGD6UEFx/
326	正片	冤种姐砸60万开臭豆腐火锅，每月亏6万怎么救？@勇哥餐饮原创	BV1QxG96MEJW	116650741400806	38668667050	https://www.bilibili.com/video/BV1QxG96MEJW/
327	正片	200万开酸汤火锅+日咖夜酒，勇哥：位置好！大有可为！ @勇哥餐饮原创	BV1EyVW6qErm	116652704272365	38679546577	https://www.bilibili.com/video/BV1EyVW6qErm/
328	正片	中介花30万自营咖啡，店长连麦优化自己！勇哥：把老板开除  @勇哥餐饮原创	BV16GV86XEKC	116655757723713	38688787114	https://www.bilibili.com/video/BV16GV86XEKC/
329	正片	校园独家奶茶店日赚13块！18万打水漂？勇哥：换蜜雪！ @勇哥餐饮原创	BV1waVh6fELh	116656764356607	38693832867	https://www.bilibili.com/video/BV1waVh6fELh/
330	正片	小伙负债加盟“广东正宗冒菜”，开业前心高气傲，开业后勇哥救我！ @勇哥餐饮原创	BV18BVa6CEKW	116658525965148	38705040706	https://www.bilibili.com/video/BV18BVa6CEKW/
331	正片	扬州14年老酒馆，凭啥能每月赚3万？ @勇哥餐饮原创	BV18ZVg6nE9s	116661092878415	38711921023	https://www.bilibili.com/video/BV18ZVg6nE9s/
332	正片	父母助力女儿开山野蛋糕店，最终亏光14万！ @勇哥餐饮原创	BV1m4VG6JEu4	116662468612015	38718737604	https://www.bilibili.com/video/BV1m4VG6JEu4/
333	正片	冤种花10万接手亏钱蛋糕店，自己累成狗，员工清闲自在的玩手机。@勇哥餐饮原创	BV1UNVV6WEf2	116663928294304	38726799145	https://www.bilibili.com/video/BV1UNVV6WEf2/
334	正片	小嫂子烧烤遇困境，5万买餐车天天亏。改了又怕同行眼红嫉妒！@勇哥餐饮原创	BV1SYVE6zE91	116667115897983	38737611684	https://www.bilibili.com/video/BV1SYVE6zE91/
335	正片	小伙被馅饼砸晕，月赚2万的店只要15万！别做梦了，有好事会轮得到你？@勇哥餐饮原创	BV1mkVn63ESa	116667854096164	38741214797	https://www.bilibili.com/video/BV1mkVn63ESa/
336	正片	泰国租房翻车，合伙创业盘伙，反转收获真爱再创业。@勇哥餐饮原创	BV1YSVJ6mEow	116668357476883	38743837385	https://www.bilibili.com/video/BV1YSVJ6mEow/
337	正片	砸60万和朋友搞餐饮，对方一分不掏！勇哥直言：大冤种！直接把钱捐了为社会做贡献。@勇哥餐饮原创	BV1hgVQ6eEdc	116669649257190	38750587918	https://www.bilibili.com/video/BV1hgVQ6eEdc/
338	正片	三孩宝妈迷之自信，花17万跳进奶茶店转让坑。@勇哥餐饮原创	BV1ceV96oEd6	116672702842036	38760678471	https://www.bilibili.com/video/BV1ceV96oEd6/
339	正片	拿母亲安葬费开烧饼店，没有退路只能赢！@勇哥餐饮原创	BV1iKVd6XEDu	116673843563324	38768019307	https://www.bilibili.com/video/BV1iKVd6XEDu/
340	正片	3个冤种砸200万开营地餐厅，每月亏9万！勇哥紧急吸氧  @勇哥餐饮原创	BV1mY5F6DEzg	116675152250653	38777327336	https://www.bilibili.com/video/BV1mY5F6DEzg/
341	正片	退伍老兵开米线，位置不行偏要干！勇哥：归零！ @勇哥餐饮原创	BV1c1Vq65ELN	116678524405860	26020223718	https://www.bilibili.com/video/BV1c1Vq65ELN/
342	正片	姑娘自创粉薄咖啡，遭遇极品房东老太太！@勇哥餐饮原创	BV1pcVq65ESR	116679010943606	38793252188	https://www.bilibili.com/video/BV1pcVq65ESR/
343	正片	负债140万开糖水+酸奶，5个月基本亏光！自己负债上西天！@勇哥餐饮原创	BV11fVB6WExH	116679866649132	38798885424	https://www.bilibili.com/video/BV11fVB6WExH/
344	正片	宝妈负债开奶茶，犟到勇哥红温破防！能坚持看完的都是勇士。@勇哥餐饮原创	BV1JVVr6QEaq	116680806107373	38805373998	https://www.bilibili.com/video/BV1JVVr6QEaq/
345	正片	负债10万开酸奶店，丈夫不作为宝妈心寒。全家背上60万负债！@勇哥餐饮原创	BV174V16bEPu	116684144773198	38817498019	https://www.bilibili.com/video/BV174V16bEPu/
346	正片	冤种花17万接盘咖啡店，前老板做梦都笑醒！ @勇哥餐饮原创	BV1NdVm67Eiz	116684664867723	38820776522	https://www.bilibili.com/video/BV1NdVm67Eiz/
347	正片	冤种花35万转让费租店，加盟蜜雪没通过！勇哥直言：转贵了，明年就变成几万！	BV16CV26iEBQ	116685520504787	38826280528	https://www.bilibili.com/video/BV16CV26iEBQ/
348	正片	前唐茶事后续，负债300万老板携手股东再战！ @勇哥餐饮原创	BV1nU7X6wEcr	116685956713161	38829424652	https://www.bilibili.com/video/BV1nU7X6wEcr/
349	正片	杀猪菜大厦！7800平面积着实震惊勇哥！（大连）@勇哥餐饮原创	BV1B37X64Ewy	116686627803112	38833622830	https://www.bilibili.com/video/BV1B37X64Ewy/
350	正片	吸氧级神人！负债开烘焙 卖1千亏1千！勇哥问东他答西。@勇哥餐饮原创	BV1XdEF6zEtD	116690201349904	38846271380	https://www.bilibili.com/video/BV1XdEF6zEtD/
351	正片	砸100万开“美发+咖啡”！勇哥直无稽之谈，异想天开！ @勇哥餐饮原创	BV1N47Z6QEqC	116689681254125	38843974470	https://www.bilibili.com/video/BV1N47Z6QEqC/
352	正片	60万开快餐店，这钱到底花哪了？开业22天就要亏光！（深圳）@勇哥餐饮原创	BV1Uk7f68E8q	116691006720017	38851053333	https://www.bilibili.com/video/BV1Uk7f68E8q/
353	正片	成都龙泉山砸1000万开民宿，每天营收1千。勇哥算账：只需1万天就能回本！@勇哥餐饮原创	BV17VEP6REMU	116692264946464	38858915998	https://www.bilibili.com/video/BV17VEP6REMU/
354	正片	京爷砸400百万开火锅，月亏损高达10万！天价加盟费创记录！（北京）@勇哥餐饮原创	BV1vf7r6REg1	116695469393419	38871109107	https://www.bilibili.com/video/BV1vf7r6REg1/
355	正片	深圳100万开海南椰子鸡，每天亏1千。到底选址翻车，还是品类选错？@勇哥餐饮原创	BV1T97663Egd	116695989684821	38873923717	https://www.bilibili.com/video/BV1T97663Egd/
356	正片	姑娘的糖水梦！左边一点点，右边茶百道。自己夹在中间月亏1万5！@勇哥餐饮原创	BV1Sh7C6QEQK	116696610245393	38877858838	https://www.bilibili.com/video/BV1Sh7C6QEQK/
357	正片	110万开烤乳鸽大楼，上菜要等40分钟！餐饮老炮踩大坑。@勇哥餐饮原创	BV1Je7y6zENf	116697868537724	38886313606	https://www.bilibili.com/video/BV1Je7y6zENf/
358	正片	找不到蜜雪官网，26万开杂牌奶茶，总部扬言吊打沪上！@勇哥餐饮原创	BV1cw7D6dEN5	116700922055327	38896732636	https://www.bilibili.com/video/BV1cw7D6dEN5/
359	正片	投2百万在景区开茶馆，每天只卖3杯茶！为日亏损1200还要坚持吗？@勇哥餐饮原创	BV1nz7U6QE5J	116701626632324	38900992764	https://www.bilibili.com/video/BV1nz7U6QE5J/
360	正片	牛肉汤月亏3万，顾客都是羊毛党！勇哥直言：不想改直接关！@勇哥餐饮原创	BV1pz7D68Ec9	116702398385429	38905646635	https://www.bilibili.com/video/BV1pz7D68Ec9/
361	正片	上海绝佳位置 80万开烧烤，月销18万保本。周边15个小区只此一家烧烤店！@勇哥餐饮原创	BV1zfEJ6uE9e	116703136581314	38910559270	https://www.bilibili.com/video/BV1zfEJ6uE9e/
362	正片	负债加盟杂牌奶茶，6天亏光30万！只因找不到蜜雪官网电话。@勇哥餐饮原创	BV1hpEs6uESq	116706693353439	38923996702	https://www.bilibili.com/video/BV1hpEs6uESq/
363	正片	男人至宝法力无边！甲鱼牛鞭煲，勇哥VS犟老板（东莞）@勇哥餐饮原创	BV1BGE469Ecx	116707901312380	38930090582	https://www.bilibili.com/video/BV1BGE469Ecx/
364	正片	宝妈负债加盟酸奶连亏一年，勇哥直言就是懒！@勇哥餐饮原创	BV1CKEb6qEnZ	116708606152435	38933956455	https://www.bilibili.com/video/BV1CKEb6qEnZ/
365	正片	姑娘校内开杂牌咖啡，2个月亏光30万！@勇哥餐饮原创	BV14ZEN6CEjN	116712330496934	38947195862	https://www.bilibili.com/video/BV14ZEN6CEjN/
366	正片	地产大佬的最后一舞！利息还了一个亿。负债千万又开火锅店！@勇哥餐饮原创	BV1dNEu6vEBW	116712766704522	38949882789	https://www.bilibili.com/video/BV1dNEu6vEBW/
367	正片	好闺蜜合伙30万开店，有人想独吞店面？@勇哥餐饮原创	BV1VeEg6vE7x	116713605564348	38954664528	https://www.bilibili.com/video/BV1VeEg6vE7x/
368	正片	200万开海鲜烤肉自助，59的价格贵不贵？勇哥看好老板娘：加油！@勇哥餐饮原创	BV1vXE363EBE	116714964518879	38963447981	https://www.bilibili.com/video/BV1vXE363EBE/
369	正片	投60万在霸王茶姬头顶开茶馆！中介连麦想干啥？@勇哥餐饮原创	BV1n8Ej6aEgU	116718571620400	38977670247	https://www.bilibili.com/video/BV1n8Ej6aEgU/
370	正片	宝妈加盟杂牌奶茶，一个月亏光50万！@勇哥餐饮原创	BV1zRE76PE6M	116719595030557	38984551745	https://www.bilibili.com/video/BV1zRE76PE6M/
371	正片	西安1000万海鲜自助，都拿勇哥当抖+，月销150万才能保本！@勇哥餐饮原创	BV1oVEm6CEzv	116720333226561	38988808403	https://www.bilibili.com/video/BV1oVEm6CEzv/
372	正片	“排毒泻药馒头”震撼登场！大姐认为潜力无限。勇哥直言：走火入魔 @勇哥餐饮原创	BV1mzEQ6GEB1	116723806111837	39001853827	https://www.bilibili.com/video/BV1mzEQ6GEB1/
373	正片	火龙果园开咖啡！农民伯伯收工后来一杯？@勇哥餐饮原创	BV1CXE963ERB	116724829520556	39008010710	https://www.bilibili.com/video/BV1CXE963ERB/
374	正片	65万开肖蘸米线，负债百万极度自信，不听劝的后果很严重！@勇哥餐饮原创	BV1xKE96CEk4	116725265794947	39010700910	https://www.bilibili.com/video/BV1xKE96CEk4/
375	正片	姐姐出资16万给弟弟开漂亮饭，不争气位置差连亏一年。@勇哥餐饮原创	BV1gFEd6xEv4	116725970372613	39014763226	https://www.bilibili.com/video/BV1gFEd6xEv4/
376	正片	神人姐为开店准备8年，勇哥打碎她的白日梦！和家是本坐一桌 @勇哥餐饮原创	BV11SEY6XE8W	116729392991498	39027215490	https://www.bilibili.com/video/BV11SEY6XE8W/
377	正片	远赴千里70万开烤肉，合伙人脚底抹油！负债开店一分没赚。@勇哥餐饮原创	BV1GkEv6TEjT	116729980258276	39030359306	https://www.bilibili.com/video/BV1GkEv6TEjT/
